memorability_score;reprentativeness_score;sentence
17.6665803;0.02524124999968882;Lynn checked with Fran and she told her coordinator.
17.6751175;0.0003228468214227659;Whats your proposal?
17.68264145;0.009671809542675009;Is that EOTT or the company that owns it?
17.715997299999998;0.02738025819519066;I am in a due diligence meeting until 6:00.
17.7393589;0.028317890097038695;Probably need to check with HR group providing services.
17.7401162;0.02360797274971281;My focus is on possibly dislodging money for Orlando.
17.7481357;0.03435989083401501;What information, if any, do we owe him?
17.76433555;0.012027373992534673;Did you read the Chronicle this AM?
17.7958601;0.04491379068863695;I guess thats additive to my stretch?
17.8246346;0.000616975232590679;$67M within 10 trading days.
17.8384699;0.017275010282711948;I have no personal transactions with any Enron entity.
17.8484633;0.007742853079122385;Ava, LA was Socal meeting.
17.8522108;0.0003523292304564791;Have you talked to Somerholder?
17.8795716;0.0004545071192511988;My mobile number is 7134080929.
17.8973938;0.03154491990775344;On a comparative basis I cant justify more.
17.91026755;0.008317555052024654;Or if he comes down I-10N then?
17.9242365;0.004602454509067197;Shelley Leeds Rickets this AM.
17.9625338;0.019477281791182445;Has there been any announcements on the Dynegy deal?
17.9732;0.0005628533132547241;Sheila please talk to Avashe.
17.9892683;0.015439027176483367;They are specifically concerned about the current intercompany notes.
17.994509899999997;0.03008174431376491;Im leaving around noon tomorrow to catch a flight.
17.9951763;0.04280443016911442;Remember blackberry doesnt work so well at home.
17.9998778;6.213731478321201e-05;JA always understands.
18.01871125;0.0038545387975916136;Have we assigned employees to NetCo?
18.0365391;0.027145294966163;Ill presume it is dead until I hear otherwise.
18.050080100000002;0.030506099330593128;Diane has info from Littler on its proposed training.
18.06174745;0.004077959511520771;It should be Cynthia Barow instead.
18.082319599999998;0.02511302586779922;Chase back office and their restart plan updates individually.
18.0825739;0.026275346709710243;Have I mentioned how much I love Houston traffic?
18.088149;0.02602673617269332;Early to my appointment, so Im working some.
18.1488285;0.011707215891401421;Can you get me the Calger letter done?
18.17262655;0.005546087220687363;I am unavailable for the 1PM meeting.
18.19798265;3.1193971634920825e-08;Check with Haedicke
18.2077967;0.027636018754351968;Boy, I couldnt write too much on this thing!
18.2603194;0.005192619730337429;I need to talk to Tom Carlton, their decision-maker.
18.270876100000002;0.030491247348470765;Quick updates: spoke with Larry lawyer at EGM.
18.274173249999997;0.009762219792057453;Can we go to 150/150 with Foster?
18.3146393;0.03751012916056347;If possible, Id like to get Amys opinion.
18.40663923;3.4351948828567086e-06;Both TW and NNG.
18.413534149999997;0.009583472421339112;Did we send the new version to K/M yet?
18.430564099999998;0.027250423883374314;Lisa Mellencamp on any issues regarding pending litigation.
18.47236435;2.0108105130859937e-08;Could you resend?
18.5650599;0.03319127748121818;My only constraint is Chads noon soccer game.
18.604617599999997;0.017694420614971056;Are you listening or video conferencing into this meeting?
18.65394465;0.0020243747651161417;Who should I contact regarding severance?
18.6877707;0.023866138899835132;Ill call you when I get downstairs tomorrow AM.
18.7379441;0.01096096820567738;Please forward to Andy Edison and Stuart Zisman.
18.743792999999997;0.0038317469279348644;I dont know who or what got everything stirred up today.
18.748859500000002;0.023754870246568076;Meeting with Alaska Governor Tony Knowles on November 30th.
18.7533936;0.00030617217610473573;Can Mark Ellenberg participate?
18.784411900000002;0.007082936748831047;Could you find Peter Mims number at VE?
18.80481075;0.00227375492101293;Weve already eliminated his speech therapy.
18.81176885;9.2250239381362e-09;Im in 49C1.
18.8427633;0.000256052147137984;Did you see Lauras message?
18.8781644;9.399659316666964e-06;Check with Vince Strohmeyer.
18.94848145;0.007817051629000923;Surely we can cover this from within Virgos team?
18.952070199999998;9.549143167920108e-07;Call me at 832.865.2445.
19.0378052;0.018070083683575707;Coal switching to NG and power guys stimulating demand.
19.0714388;0.010147683671336125;Sorry but Im hostage in meeting in 39c1.
19.11866435;1.2252726599135046e-08;$2.75B and counting.
19.1492365;0.009924892221149898;Are Linde and Kim available to assist Rod?
19.15386435;1.1621413366508803e-08;NERCO is waiting.
19.18003265;0.006492035135723347;What is our gross margin per MMBTU for 2001?
19.2256961;0.00018383496934899532;Same camp as Davies, Lagrasta.
19.32260325;7.644582373329405e-09;Keep me posted!
19.3607;0.016719984400478675;I cant get attachments - please send text copy.
19.3615097;0.00013701827761724948;Presuming we can afford headcount?
19.486140849999998;2.735793696730904e-07;Heres the talking points for ANNGTC.
19.54396885;2.5385373058106214e-09;Reclass both please.
19.548417199999996;0.010580507883879337;Its a machine learning model designed to write JSON objects.
19.55507685;0.007677654246089837;We are sitting in Weils offices, waiting to negotiate.
19.6473785;8.702255791198467e-06;Then we can go to Zainy Brainy.
19.702662699999998;0.014370258291620263;Why dont you ask Shanna Funkhouser for the details?
19.7246015;6.257841045850452e-08;713 622 6405
19.7346322;2.1652922212034974e-06;Call me tonight 7139736325.
19.74458185;3.926745195514983e-09;Daniel A. Muschar
19.783007650000002;0.00016384851887810516;Were using Weils famous chili recipe.
19.823155800000002;0.010055087421229479;Developing valuation methodology for ETS interest Sun Devil.
19.87278575;0.0007727026051587666;What Enron entity owns the EOTT GP?
19.883660900000002;4.764883825081727e-08;Email me at tcsjws@aol.com.
19.8944006;0.011305156836266154;Stay tuned for restructuring plan (aka layoffs) next week.
19.94385315;0.0060075175652279655;Ill meet you at Bill Sperrys office at 12:30.
19.947133;0.0011697757157952033;Would you mind doing the following: passing me the salt during dinner?
19.9603468;0.003150707046221412;Ava please put on my calendar: doctors appointment for next Tuesday.
20.03290755;0.00483568489218939;We have lots of forks, etc. (went to Sams).
20.139200000000002;0.005191069039187369;Offered 92.5 BPS in fees to Bofa this AM.
20.1409058;0.00012561907799287734;It appears that EESI and EPMI were mixed up.
20.234162599999998;0.0008889781699730754;For your information, I dont have access to real-time stock market data.
20.33864645;0.0050841551622271015;Jordan is taking Christina Mordants last job, corporate development.
20.405464799999997;7.368265666520826e-06;Neils work email is nmann@erac.com.
20.4464719;0.00023465091878689356;Its just a bruise, thanks - thats what I was hoping it was.
20.86493923;2.5666945048117036e-08;203 561 9796- cell
20.8924582;0.004520309640413323;FYI I saw Ken Caminiti at Animal Kingdom yesterday!
20.900987999999998;0.002060931163623393;PS: your thoughtfulness knows no bounds. your gift made my day.
20.94411075;0.0007601266924586301;Evaluating KMI lease offer on Sonoran project.
21.3392381;0.0011380649324287334;On Mahonia margining, I spoke with Mike Garberding.
21.4316664;6.8253000279569235e-12;Moms email is rmccall@airmail.net.
21.7027579;4.383812731062923e-06;Thank you for letting me know. Ill make sure to put it in my calendar.
21.79667035;2.9592084856598553e-11;Call Luitgard Fischer.
22.1333172;1.591684591410213e-08;Telephone 212 253 9119
22.313499999999998;1.428457675414264e-10;FAX 212 253 9229
22.372170269999998;1.5122307357552394e-05;I was answering Janets comment on the effectiveness of our current social media campaign.
22.87096585;3.198464771271004e-14;936 597 3905
23.2591715;2.3419864044919646e-08;Target customers: Munis, Wapa, BPA.
23.331854399999997;4.890110404160361e-07;Shelley (making good use of my jury duty time) – I just started the second read!
24.0943185;4.56540714468399e-16;Heres my work email (kay.mann@enron.com).
25.870757349999998;1.8177680178925663e-10;Joel Ephross on issues reacquiring economic interests/swaps from Jedi2/Whitewing.
27.296;1.556636278833016e-62;mistral_response
37.01277;3.693422697981742e-120;{canYouRoughOutASlideOnRatingAgencies: }
